Fecha y hora;"Departamento";"Localidad";"Jurisdiccion ";"Tipo de Siniestro";"Vehiculo";"Rol";Edad;"Sexo";Fallecido a los Dias;"Otro vehiculo";"Lugar del Siniestro";"X";"Y"
07/04/2018 11:15:00;"PAYSANDU";"N/C";"NACIONAL";"DESPISTE";"AUTO";"CONDUCTOR";34;"M";0;;"RUTA 26 KM 125;000";"499470.06";"6471373.68"
07/04/2018 12:30:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";93;"F";4;"CAMION";"AVENIDA DOCTOR JUAN CARLOS BLANCO ESQ. CAIGUA";"573358.6155";"6141644.7787"
07/04/2018 19:03:00;"SALTO";"SALTO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";46;"M";7;"CAMIONETA";"AVENIDA MANUEL PATULE ESQ. JUAN CARLOS GOMEZ";"407348.0385";"6525016.7398"
07/04/2018 19:53:00;"CANELONES";"MONTES";"DEPARTAMENTAL";"DESPISTE";"AUTO";"CONDUCTOR";31;"M";1;;"DOCTOR LUIS BACCINO ESQ. ALBERTO LEONI";"631341.81134568";"6182364.32189335"
08/04/2018 19:40:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"DESPISTE";"AUTO";"CONDUCTOR";53;"M";23;;"EJIDO ESQ. BERMUDEZ";"574344.1401";"6136262.1759"
09/04/2018 18:10:00;"SALTO";"SALTO";"DEPARTAMENTAL";"CAÍDA";"MOTO";"CONDUCTOR";19;"M";1;;"BRASIL ESQ. SANTA ROSA";"410435.8296";"6526924.0495"
10/04/2018 11:55:00;"TACUAREMBO";"TACUAREMBO";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";59;"M";0;"CAMION";"AGUSTIN TORRES MEDEIROS ESQ. GENERAL LEANDRO GOMEZ (RUTA 26)";"594705.9025";"6488627.3416"
11/04/2018 06:34:00;"DURAZNO";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"CAMIONETA";"CONDUCTOR";44;"M";0;"CAMION";"RUTA 14 KM 230;000";"589164.80233354";"6321503.58606844"
11/04/2018 06:45:00;"FLORIDA";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"PASAJERO";67;"F";0;"CAMIONETA";"RUTA 5 KM 147;000";"561286.73";"6274074.65"
11/04/2018 08:00:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";73;"M";1;"AUTO";"AVENIDA GENERAL SAN MARTIN ESQ. ORSINI BERTANI";"576075.6098";"6145494.8196"
14/04/2018 18:29:00;"RIO NEGRO";"N/C";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";47;"M";0;"MAQUINARIA";"Camino Los Ranchos ESQ. CERRO 1";"374012.77002579";"6327769.82021541"
15/04/2018 04:10:00;"TREINTA Y TRES";"TREINTA Y TRES";"DEPARTAMENTAL";"CAÍDA";"CAMIONETA";"PASAJERO";18;"M";1;;"MANUEL LAVALLEJA ESQ. P. SALAVERRY";"742729.2077";"6320375.602"
14/04/2018 21:15:00;"CANELONES";"N/C";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";81;"F";1;"MOTO";"DEMOCRACIA ESQ. 19 DE OCTUBRE";"590217.22004506";"6151389.65625725"
17/04/2018 17:00:00;"SAN JOSE";"CIUDAD DEL PLATA";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";84;"M";1;"AUTO";"LANCIA ESQ. RUTA 1 VIEJA";"553683.8103";"6154142.0974"
18/04/2018 14:25:00;"CANELONES";"SAN RAMON";"NACIONAL";"DESPISTE";"AUTO";"PASAJERO";4;"M";0;;"RUTA 63 KM 3;000";"595074.71707275";"6205141.8979459"
18/04/2018 14:25:00;"CANELONES";"SAN RAMON";"NACIONAL";"DESPISTE";"AUTO";"PASAJERO";11;"F";0;;"RUTA 63 KM 3;000";"595074.71707275";"6205141.8979459"
19/04/2018 00:35:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"BICICLETA";"CONDUCTOR";61;"M";1;"AUTO";"CAMINO MOLINOS DE RAFFO ESQ. MARIA ORTICOCHEA";"572115.1955";"6143890.0697"
19/04/2018 17:26:00;"MONTEVIDEO";"MONTEVIDEO";"NACIONAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";36;"M";1;"CAMION";"RUTA DE ACCESO DEBAJO DE PUENTE AV. CARLOS MARÍA RAMIREZ";"569299.1696";"6141020.539"
19/04/2018 19:59:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";22;"M";0;"AUTO";"AVENIDA OCHO DE OCTUBRE ESQ. DOCTOR PEDRO CAPDEHOURAT";"579179.0974";"6142073.5745"
19/04/2018 21:24:00;"MALDONADO";"N/C";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";20;"M";0;"AUTO";"RUTA 39 Y PUENTE SOBRE ARROYO MALDONADO";"688693.22448499";"6145620.73273752"
21/04/2018 17:30:00;"MALDONADO";"OCEAN PARK";"NACIONAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";68;"M";0;"MOTO";"RUTA 93 KM 112;000";"672454.09";"6140531.89"
21/04/2018 22:49:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";23;"F";1;"MOTO";"CAMINO DOMINGO ARENA ESQ. LAS PRIMICIAS";"578179.2874";"6146839.997"
22/04/2018 15:55:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";78;"F";4;"MOTO";"CAMINO REPETTO ESQ. CAMINO PASO DE LA ESPAÑOLA";"578967.5649";"6146962.909"
23/04/2018 07:09:00;"MONTEVIDEO";"MONTEVIDEO";"NACIONAL";"DESPISTE";"AUTO";"CONDUCTOR";43;"M";1;;"RUTA 102 KM 41;000";"573333.04";"6149269.98"
23/04/2018 07:09:00;"MONTEVIDEO";"MONTEVIDEO";"NACIONAL";"DESPISTE";"AUTO";"PASAJERO";33;"M";0;;"RUTA 102 KM 41;000";"573333.04";"6149269.98"
23/04/2018 19:06:00;"CANELONES";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"CAMIONETA";"PASAJERO";47;"F";0;"CAMION";"RUTA 80 KM 64;000";"631492.20081958";"6165724.18417025"
24/04/2018 01:15:00;"SALTO";"RINCON DE VALENTIN";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";25;"M";0;"AUTO";"RUTA 31 KM 75;000";"480961.57150826";"6539266.96261669"
24/04/2018 05:35:00;"COLONIA";"BARKER";"DEPARTAMENTAL";"DESPISTE";"CAMIONETA";"PASAJERO";83;"M";0;;"RAMAL DE RUTA 2 EMPALME RAMAL DE RUTA 54";"457806.2045";"6208664.0042"
24/04/2018 09:25:00;"CANELONES";"CIUDAD DE LA COSTA";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"CAMION";"PASAJERO";57;"M";0;"AUTO";"GASTRONOMICO ESQ. CIUDAD DE LA PAZ";"597241.08791759";"6148678.21007669"
26/04/2018 11:33:00;"DURAZNO";"DURAZNO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";72;"F";1;"MOTO";"ZORRILLA DE SAN MARTIN ESQ. CUATRO DE OCTUBRE DE 1828";"544025.6865";"6306007.5654"
26/04/2018 00:01:00;"MALDONADO";"N/C";"NACIONAL";"DESPISTE";"AUTO";"CONDUCTOR";64;"M";0;;"RUTA 13 KM 185;000";"718431.48";"6218444.88"
26/04/2018 00:01:00;"MALDONADO";"N/C";"NACIONAL";"DESPISTE";"AUTO";"PASAJERO";31;"F";0;;"RUTA 13 KM 185;000";"718431.48";"6218444.88"
28/04/2018 00:00:00;"ROCHA";"VALIZAS";"NACIONAL";"DESPISTE";"AUTO";"CONDUCTOR";57;"M";0;;"RUTA 10 KM 255;000";"782793.93";"6184981.24"
28/04/2018 05:25:00;"MONTEVIDEO";"MONTEVIDEO";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";45;"M";6;"MOTO";"RUTA 5 ESQ. AVENIDA DOCTOR SANTIN CARLOS ROSSI";"568309.57445433";"6141776.69877527"
29/04/2018 19:30:00;"ROCHA";"CASTILLOS";"DEPARTAMENTAL";"COLISIÓN CON OBSTÁCULO EN CALZADA";"AUTO";"PASAJERO";67;"F";1;;"DIECINUEVE DE ABRIL ESQ. NUÑEZ";"789881.6745";"6211467.8838"
30/04/2018 07:00:00;"TACUAREMBO";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";30;"M";0;"OMNIBUS";"RUTA 5 KM 11;600";"553259.29";"6368114.19"
01/05/2018 08:15:00;"COLONIA";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";;"M";0;"CAMION";"RUTA 12 KM 125;000";"480270.05";"6246344.21"
01/05/2018 18:52:00;"SORIANO";"N/C";"NACIONAL";"DESPISTE";"MOTO";"CONDUCTOR";65;"M";0;;"RUTA 105 KM 22;200";"390850.91347319";"6290372.75568979"
01/05/2018 21:15:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN CON OBSTÁCULO EN CALZADA";"MOTO";"CONDUCTOR";31;"M";0;;"RAMON ALVAREZ ESQ. CAMINO PASO DE LA BOYADA";"567580.9082";"6142282.6405"
02/05/2018 21:00:00;"CERRO LARGO";"MELO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";70;"F";5;"AUTO";"RUTA 8 ESQ. MUÑOZ";"767212.91129477";"6413971.13798235"
03/05/2018 15:11:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";86;"M";4;"AUTO";"JOSE BENITO LAMAS ESQ. ENRIQUE MUÑOZ";"576982.7239";"6136397.2722"
03/05/2018 19:51:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";27;"M";0;"AUTO";"DOCTOR JOSE MARIA SILVA ESQ. DIEULAFOY";"574133.5567";"6144387.568"
04/05/2018 20:20:00;"CANELONES";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";54;"M";0;"CAMIONETA";"RUTA 11 KM 121;000";"587183.29";"6181483.12"
04/05/2018 20:20:00;"CANELONES";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";30;"M";0;"CAMIONETA";"RUTA 11 KM 121;000";"587183.29";"6181483.12"
04/05/2018 20:20:00;"CANELONES";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"PASAJERO";24;"F";0;"CAMIONETA";"RUTA 11 KM 121;000";"587183.29";"6181483.12"
06/05/2018 02:39:00;"SAN JOSE";"N/C";"DEPARTAMENTAL";"DESPISTE";"CAMION";"CONDUCTOR";62;"M";0;;"CALLE CAMINO NACIONAL";"528917.46224058";"6201597.3633025"
06/05/2018 18:37:00;"COLONIA";"N/C";"NACIONAL";"DESPISTE";"MOTO";"CONDUCTOR";62;"M";0;;"RUTA 1 KM 125;500";"472129.5";"6201110.17"
06/05/2018 22:00:00;"ARTIGAS";"ARTIGAS";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";23;"M";1;"AUTO";"DIEGO LAMAS ESQ. GENERAL JUAN ANTONIO LAVALLEJA";"551089.4953";"6636713.8113"
08/05/2018 08:34:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"PASAJERO";21;"M";0;"CAMION";"AVENIDA DON PEDRO DE MENDOZA ESQ. CAMINO AL PASO DEL ANDALUZ";"576607.2799";"6148453.8018"
08/05/2018 12:30:00;"MALDONADO";"MALDONADO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"CAMIONETA";"CONDUCTOR";65;"M";1;"AUTO";"AVENIDA AIGUA ESQ. APARICIO SARAVIA";"688526.05696417";"6135387.34468829"
09/05/2018 18:08:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"BICICLETA";"CONDUCTOR";57;"M";8;"OMNIBUS";"BOULEVARD APARICIO SARAVIA ESQ. FULTON";"572463.8804";"6146289.938"
11/05/2018 19:21:00;"MONTEVIDEO";"MONTEVIDEO";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";35;"M";0;"CAMION";"RUTA 8 ESQ. 102";"585090.5159377";"6149627.18400638"
16/05/2018 15:34:00;"COLONIA";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";24;"F";0;"CAMION";"RUTA 2 KM 155;000";"466016.06";"6224665.28"
16/05/2018 16:25:00;"TREINTA Y TRES";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"BICICLETA";"CONDUCTOR";70;"M";1;"CAMION";"RUTA 8 KM 292;500";"743878.17";"6327094.75"
17/05/2018 19:30:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"PASAJERO";61;"F";0;"OMNIBUS";"GALICIA ESQ. RIO NEGRO";"573618.1148";"6137698.7245"
18/05/2018 13:30:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";30;"F";6;"AUTO";"BURDEOS ESQ. PUERTO RICO";"567783.5986";"6140149.8239"
18/05/2018 18:54:00;"DURAZNO";"DURAZNO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";76;"M";1;"CAMIONETA";"DOCTOR MORQUIO ESQ. MARTIN ETCHEGOYEN";"544619.4375";"6306035.3083"
18/05/2018 22:33:00;"CANELONES";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";57;"M";0;"AUTO";"RUTA 6 KM 34;000";"586720.04";"6164847.14"
19/05/2018 16:10:00;"FLORIDA";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";73;"M";0;"CAMION";"RUTA 5 KM 102;000";"570183.54";"6231276.96"
19/05/2018 16:10:00;"FLORIDA";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"PASAJERO";63;"F";0;"CAMION";"RUTA 5 KM 102;000";"570183.54";"6231276.96"
19/05/2018 23:45:00;"CERRO LARGO";"TOLEDO";"DEPARTAMENTAL";"CAÍDA";"MOTO";"CONDUCTOR";23;"M";1;;"CALLE 2 ESQ. CALLE 11";"732082.64616068";"6398203.81121122"
22/05/2018 08:30:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";19;"F";0;"OMNIBUS";"AVENIDA GENERAL FLORES ESQ. CARRERAS NACIONALES";"577353.4543";"6143885.15"
22/05/2018 14:31:00;"MONTEVIDEO";"MONTEVIDEO";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";56;"F";1;"CAMIONETA";"RUTA 5 KM 18;000";"567291.97";"6152816.83"
22/05/2018 16:30:00;"MALDONADO";"SAN CARLOS";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";61;"F";0;"MOTO";"JACINTO MARIA ALVARIZA ESQ. BASILIO ARAUJO";"690260.9109";"6148934.1212"
22/05/2018 21:50:00;"CANELONES";"PANDO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";20;"M";0;"MOTO";"JUAN MANUEL BLANES ESQ. MARIA STAGNERO DE MUNAR";"594153.4768";"6158307.6687"
22/05/2018 21:50:00;"CANELONES";"PANDO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";29;"M";0;"MOTO";"JUAN MANUEL BLANES ESQ. MARIA STAGNERO DE MUNAR";"594153.4768";"6158307.6687"
23/05/2018 14:42:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"BICICLETA";"CONDUCTOR";83;"M";0;"MOTO";"SANTA LUCIA ESQ. BOQUERON";"569441.1885";"6144048.5362"
23/05/2018 15:50:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";82;"M";1;"CAMIONETA";"MALDONADO ESQ. DOCTOR EMILIO FRUGONI";"575353.0565";"6136790.6996"
24/05/2018 10:08:00;"SALTO";"SALTO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";18;"M";1;"CAMIONETA";"GENERAL FRUCTUOSO RIVERA esq. JUAN CARLOS GOMEZ";"407652.6591";"6526844.0117"
24/05/2018 14:35:00;"TACUAREMBO";"TACUAREMBO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"BICICLETA";"CONDUCTOR";60;"F";9;"MOTO";"DIECIOCHO DE JULIO ESQ. CONTINUACION LUIS CASTAGNETTO";"595877.9608";"6490132.3219"
24/05/2018 21:05:00;"CANELONES";"SAN LUIS";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";43;"M";0;"CAMION";"RUTA INTERBALNEARIA KM 62;500";"629380.18";"6152315.22"
24/05/2018 22:40:00;"SORIANO";"DOLORES";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";11;"F";0;"CAMION";"RIO NEGRO esq. GENERAL FRUCTUOSO RIVERA";"385973.6201";"6289580.3409"
26/05/2018 07:05:00;"FLORES";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";32;"M";0;"CAMION";"RUTA 14 KM 148;000";"518915.15";"6295667.65"
26/05/2018 12:32:00;"MALDONADO";"LA CAPUERA";"DEPARTAMENTAL";"DESPISTE";"CAMIONETA";"CONDUCTOR";56;"M";0;;"PARAJEY ESQ. CALLE A";"672231.13062432";"6142015.98841891"
26/05/2018 07:31:00;"CANELONES";"COLONIA NICOLICH";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";26;"M";0;"CAMION";"RUTA 101 KM 22;500";"590748.17";"6146859.56"
26/05/2018 10:56:00;"MONTEVIDEO";"MONTEVIDEO";"NACIONAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";26;"M";0;"CAMIONETA";"RUTA 8 KM 14;000";"582476.25";"6146818.61"
26/05/2018 21:37:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"BICICLETA";"CONDUCTOR";32;"M";0;"AUTO";"AVENIDA ITALIA esq. VALENCIA";"581868.1293";"6139227.4522"
27/05/2018 23:38:00;"CANELONES";"BARRA DE CARRASCO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";63;"M";0;"CAMIONETA";"AVENIDA INGENIERO LUIS GIANNATTASIO esq. ALTA GRACIA";"589074.8945";"6141034.4603"
27/05/2018 22:00:00;"SALTO";"COLONIA 18 DE JULIO";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";78;"M";0;"CAMION";"RUTA 3";"416874.33291712";"6530166.60066597"
28/05/2018 06:40:00;"MALDONADO";"PAN DE AZUCAR";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";30;"M";19;"CAMION";"RUTA 9 ESQ. GARZAS";"661646.92540447";"6149865.65320924"
28/05/2018 11:28:00;"CANELONES";"CIUDAD DE LA COSTA";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";;"M";1;"AUTO";"CALLE AUXILIAR A RUTA 101 ESQ. DAMASO ANTONIO LARRAÑAGA";"590576.8565";"6145915.4647"
28/05/2018 15:10:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"CAÍDA";"MOTO";"CONDUCTOR";59;"M";0;;"SUSANA PINTOS ESQ. CAMINO MALDONADO";"580789.5647";"6144675.4551"
31/05/2018 20:35:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";20;"M";1;"AUTO";"MARIA EUGENIA VAZ FERREIRA esq. AVENIDA AGRACIADA";"571839.315";"6142096.5706"
01/06/2018 19:00:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";67;"M";1;"AUTO";"JOSE ENRIQUE RODO ESQ. GABOTO";"575143.3655";"6137215.5862"
02/06/2018 17:19:00;"TACUAREMBO";"TACUAREMBO";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"CAMIONETA";"CONDUCTOR";46;"M";0;"CAMION";"RUTA 5 KM 390;000";"598017.99";"6491200.31"
02/06/2018 21:19:00;"CANELONES";"LAS PIEDRAS";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";34;"M";10;"OMNIBUS";"JUANA DE ARCO ESQ. VALENTIN GOMEZ";"572831.7454";"6157887.9011"
03/06/2018 03:50:00;"DURAZNO";"DURAZNO";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";44;"M";1;"CAMION";"RUTA 5 KM 185;000";"545038.92";"6306815.05"
03/06/2018 17:30:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";55;"M";0;"AUTO";"AVENIDA DOCTOR LUIS ALBERTO DE HERRERA esq. AVENIDA JOSE PEDRO VARELA";"576124.0021";"6141120.6344"
03/06/2018 20:00:00;"ARTIGAS";"ARTIGAS";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";83;"M";1;"AUTO";"GENERAL MANUEL ORIBE ESQ. RIO BRANCO";"551541.2009";"6636436.6212"
04/06/2018 02:07:00;"SAN JOSE";"CIUDAD DEL PLATA";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"PASAJERO";23;"M";0;"OMNIBUS";"RUTA 1 KM 26;500";"555320.52";"6152605.53"
04/06/2018 06:28:00;"SAN JOSE";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";35;"M";0;"AUTO";"RUTA 1 KM 77;000";"515028.81";"6182215.99"
04/06/2018 06:28:00;"SAN JOSE";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"PASAJERO";16;"F";0;"AUTO";"RUTA 1 KM 77;000";"515028.81";"6182215.99"
06/06/2018 19:20:00;"CANELONES";"N/C";"NACIONAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";71;"M";0;"CAMION";"RUTA 11 KM 132;000";"596803.72";"6178465.08"
07/06/2018 06:45:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";49;"M";0;"CAMIONETA";"AVENIDA DON PEDRO DE MENDOZA ESQ. CAMINO AMERICA";"576430.5175";"6154870.5743"
07/06/2018 15:10:00;"ARTIGAS";"PORT. DE HIERRO Y CAMPODONICO";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";21;"M";1;"CAMION";"RUTA 3 KM 623;000";"443638.87552314";"6650545.64297822"
08/06/2018 06:58:00;"SALTO";"SALTO";"DEPARTAMENTAL";"DESPISTE";"MOTO";"CONDUCTOR";19;"M";0;;"AVENIDA JOSE ENRIQUE RODO ESQ. GUARANI";"410883.4664";"6527728.728"
08/06/2018 14:00:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";22;"M";13;"AUTO";"CAMINO MALDONADO ESQ. ABIPONES";"581345.7468";"6145319.8655"
11/06/2018 20:15:00;"COLONIA";"COLONIA DEL SACRAMENTO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";51;"F";0;"AUTO";"COSTANERA ESQ. FRANCISCO SOCA";"421685.52";"6187810.6388"
13/06/2018 15:55:00;"CANELONES";"LA PAZ";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";32;"M";2;"TREN";"DOCTOR LUIS ALBERTO DE HERRERA ESQ. DEL COMERCIO";"571229.5883";"6154680.6684"
16/06/2018 05:52:00;"CANELONES";"N/C";"NACIONAL";"DESPISTE";"CAMIONETA";"CONDUCTOR";42;"M";0;;"RUTA 35 KM 59;000";"619168.27";"6158768.22"
16/06/2018 17:00:00;"CANELONES";"CIUDAD DE LA COSTA";"DEPARTAMENTAL";"DESPISTE";"AUTO";"CONDUCTOR";74;"M";26;;"DOROTEO GARCIA LAGOS ESQ. GAVIOTAS";"596708.87037264";"6145924.2645832"
17/06/2018 07:45:00;"SALTO";"N/C";"NACIONAL";"DESPISTE";"AUTO";"CONDUCTOR";27;"F";4;;"RUTA 4 KM 95;000";"497331.3110147";"6553647.09501445"
17/06/2018 18:50:00;"MALDONADO";"PUNTA DEL ESTE";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";17;"F";1;"AUTO";"RESALSERO ESQ. GENERAL JOSE G. ARTIGAS";"687569.5322";"6128699.5506"
20/06/2018 11:50:00;"CANELONES";"SALINAS";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";21;"F";1;"AUTO";"RUTA IB KM 37;500";"605275.79";"6151145.38"
22/06/2018 17:30:00;"CERRO LARGO";"RIO BRANCO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";48;"M";0;"MOTO";"CENTENARIO ESQ. DIEZ DE JUNIO";"839514.1603";"6388731.728"
22/06/2018 06:15:00;"PAYSANDU";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"PASAJERO";41;"F";0;"CAMION";"RUTA 26 KM 81;500";"462214.41";"6459446.98"
22/06/2018 06:15:00;"PAYSANDU";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";38;"M";0;"CAMION";"RUTA 26 KM 81;500";"462214.41";"6459446.98"
