FECHA Y HORA;DEPARTAMENTO;LOCALIDAD;JURISDICCION;TIPO DE SINIESTRO;VEHICULO;ROL;EDAD;SEXO;FALLECIDO A LOS (Dias);OTRO VEHICULO;LUGAR DEL SINIESTRO;X;Y
26/02/2014 06:25;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;43;M;0;;HUM esq. NICOLAS DE HERRERA;576610,3048;6143177,402
26/02/2014 12:00;ROCHA;N/C;NACIONAL;DESPISTE;AUTO;PASAJERO;69;F;0;;RUTA 19 km. 18,600;818366,0642;6268087,798
26/02/2014 22:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;0;OMNIBUS;AVENIDA GENERAL FLORES esq. ANTONIO MACHADO;575358,7673;6140909,694
27/02/2014 10:17;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;22;M;0;;RAMBLA REPUBLICA DE MEXICO esq. JOSE CUNEO PERINETTI;585475,3579;6137773,51
28/02/2014 17:10;MALDONADO;PUNTA DEL ESTE;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;31;M;1;MOTO;CORDOBA esq. GENERAL JOSE G. ARTIGAS;687996,4864;6133338,414
01/03/2014 06:25;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;20;M;0;;BOULEVARD APARICIO SARAVIA esq. LACIO;579247,6802;6145276,26
01/03/2014 06:41;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;28;M;0;CAMIONETA;GALICIA esq. YI;574027,4248;6137731,633
01/03/2014 10:00;ROCHA;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;25;M;1;CAMION;RUTA 15 km. 130,500;751142,7162;6229737,635
01/03/2014 16:10;CANELONES;LA PAZ;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;60;F;1;MOTO;CESAR MAYO GUTIERREZ senda CUATRO PIEDRAS;570675,1016;6164479,535
01/03/2014 17:30;CANELONES;N/C;NACIONAL;DESPISTE;AUTO;PASAJERO;35;M;0;;RUTA INTERBALNEARIA km. 80;645437,1011;6150041,371
01/03/2014 21:30;CANELONES;N/C;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;64;M;0;AUTO;RUTA 74 km. 28,500;588328,1208;6156461,214
02/03/2014 00:40;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;56;F;0;MOTO;CAMINO MALDONADO esq. FLORENCIA;581107,4951;6144909,97
02/03/2014 14:30;SALTO;SALTO;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;24;M;1;;AVENIDA MANUEL ORIBE esq. AVENIDA ARENAL GRANDE;412000,7036;6527103,425
02/03/2014 22:10;SALTO;SALTO;DEPARTAMENTAL;COLISION CON OBSTACULO;CAMIONETA;CONDUCTOR;64;F;1;;AVENIDA MANUEL ORIBE esq. JACARANDA;412000,7036;6527103,425
02/03/2014 23:40;FLORIDA;N/C;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;63;M;0;CAMION;RUTA 56 km. 29,500;601422,3151;6233077,747
04/03/2014 13:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;30;M;0;CAMIONETA;ANTONIO MACHADO esq. RAMON MARQUEZ;574509,9048;6140844,481
05/03/2014 06:40;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;52;M;0;AUTO;AGUSTIN BISIO esq. CAMINO REPETTO;581002,5266;6147963,557
05/03/2014 11:55;SAN JOSE;N/C;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;83;F;1;CAMION;RUTA 1 km.53,500;533410,5813;6168021,386
06/03/2014 01:55;RIVERA;RIVERA;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;28;M;0;;AVENIDA 1825 esq. DIEGO LAMAS;637695,557;6580905,63
08/03/2014 06:00;DURAZNO;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;53;M;1;CAMIONETA;RUTA 42 km. 12;630214,6696;6359320,546
08/03/2014 09:52;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;68;M;1;AUTO;RAMBLA REPUBLICA DE MEXICO esq. BELASTIQUI;584445,8305;6138012,107
