FECHA Y HORA;DEPARTAMENTO;LOCALIDAD;JURISDICCION;TIPO DE SINIESTRO;VEHICULO;ROL;EDAD;SEXO;FALLECIDO A LOS (DIAS);OTRO VEHICULO;LUGAR DEL SINIESTRO;X;Y
18/06/2015 00:00;PAYSANDU;N/C;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;46;M;0;CAMION;RUTA 90 km. 10,500;406341,0222;6421866,385
18/06/2015 22:05;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;26;M;1;AUTO;AVENIDA AGRACIADA esq. ENRIQUE TURINI;572350,236;6141507,214
20/06/2015 16:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;59;M;0;AUTO;AVENIDA ITALIA esq. SEGOVIA;582102,1062;6139223,031
21/06/2015 00:15;RIVERA;TRANQUERAS;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;59;M;0;MOTO;LAS PIEDRAS esq. JOSE ENRIQUE RODO;617522,3228;6548192,635
22/06/2015 22:45;SALTO;SALTO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;19;M;1;CAMIONETA;AVENIDA BLANDENGUES esq. AVENIDA APOLON DE MIRBEK;410324,3725;6529119,007
23/06/2015 11:00;CANELONES;N/C;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;22;M;1;CAMION;RUTA 11 km. 93;562270,8381;6181933,577
23/06/2015 20:00;PAYSANDU;PAYSANDU;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;43;F;0;;BOULEVARD GENERAL JOSE G. ARTIGAS esq. ECUADOR;404379,2368;6319271,462
23/06/2015 22:00;SORIANO;MERCEDES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;64;M;1;AUTO;ITUZAINGO esq. SANTIAGO VAZQUEZ;404517,6923;6319192,428
24/06/2015 08:30;CERRO LARGO;N/C;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;CONDUCTOR;N;M;0;CAMIONETA;RUTA 18 km. 392,500;829417,0847;6388868,51
24/06/2015 13:30;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;72;M;0;CAMIONETA;AVENIDA GENERAL RIVERA esq. ACEVEDO DIAZ;576143,1822;6137501,06
24/06/2015 18:04;MONTEVIDEO;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;35;M;0;CAMION;RAMBLA DOCTOR BALTASAR BRUM esq. CARLOS PRINCIVALLE;572957,6558;6139835,975
25/06/2015 00:30;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;36;M;0;CAMIONETA;AVENIDA GENERAL FLORES esq. HONDURAS;576900,8646;6143203,417
26/06/2015 11:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;57;M;1;CAMION;MANILA esq. PALMA DE MALLORCA;579940,1837;6140325,835
26/06/2015 18:00;CERRO LARGO;MELO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;72;M;2;AUTO;TREINTA Y TRES esq. MANUEL A. LESTIDO;766692,915;6415576,939
28/06/2015 06:45;ARTIGAS;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;19;M;2;MOTO;RUTA 3 km. 618;442796,8629;6640562,648
27/06/2015 22:10;CANELONES;N/C;DEPARTAMENTAL;DESPISTE;AUTO;PASAJERO;34;M;0;;CAMINO DE LOS CERROS (A 1000 METROS DE R8 km. 58);620740,0371;6163189,937
28/06/2015 19:05;FLORIDA;FLORIDA;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;88;F;10;MOTO;F. LOPEZ padr¢n O esq. GENERAL FRUCTUOSO RIVERA;572066,1184;6226506,392
30/06/2015 09:50;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;83;F;1;CAMIONETA;AVENIDA FERNANDEZ CRESPO esq. PAYSANDU;575105,7965;6137904,333
01/07/2015 10:05;SAN JOSE;N/C;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;38;F;1;CAMIONETA;RUTA 1 km. 64;525326,6885;6174371,935
02/07/2015 16:30;CANELONES;PROGRESO;DEPARTAMENTAL;CAIDA;TRACTOR;PASAJERO;39;M;0;;AV. LAS PALMAS ESQ. RUTA 5 VIEJA;571714,9162;6160849,576
03/07/2015 11:00;LAVALLEJA;N/C;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;23;M;0;CAMIONETA;RUTA 8 km. 138;671361,6849;6196980,652
05/07/2015 10:27;CANELONES;CIUDAD DE LA COSTA;DEPARTAMENTAL;DESPISTE;CAMIONETA;CONDUCTOR;66;M;0;;AVENIDA INGENIERO LUIS GIANNATTASIO esq. AVENIDA SECCO GARCIA;593539,9739;6145106,106
05/07/2015 18:15;SALTO;SAN ANTONIO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;51;M;1;MOTO;CAMINO VECINAL A 100 MTS DE ACCESO A PUEBLO SAN ANTONIO;424175,7218;6529036,632
06/07/2015 15:30;MALDONADO;MALDONADO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;78;F;1;MOTO;CHAUME DE TAL esq. AGAPITO PARABERA;688609,145;6136781,093
06/07/2015 19:50;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;19;M;1;OMNIBUS;SANTA LUCIA esq. DIOGENES HEQUET;570303,3939;6143448,676
07/07/2015 11:30;TACUAREMBO;LAS TOSCAS;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;36;M;1;CAMION;RUTA 26 km. 353;691421,3844;6431977,688
10/07/2015 07:38;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;37;M;1;CAMIONETA;CAMINO MALDONADO esq. CARLOMAGNO;580767,4595;6144674,052
10/07/2015 18:29;CANELONES;SAN BAUTISTA;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;63;F;1;CAMIONETA;RUTA 6 km. 62;595315,5322;6188787,515
11/07/2015 18:30;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;79;F;6;AUTO;AVENIDA JOSE BELLONI esq. BOULEVARD APARICIO SARAVIA;578592,3403;6145179,688
12/07/2015 05:30;MALDONADO;CANTERAS DE MARELLI;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;28;M;0;CAMIONETA;RUTA 39 km. 11;688171,6146;6143146,236
16/07/2015 23:30;SORIANO;MERCEDES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;39;M;4;CAMIONETA;CRISTOBAL COLON esq. MANUEL FERREIRA;404074,7026;6320270,208
17/07/2015 08:35;SALTO;TERMAS DEL DAYMµN;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;59;F;1;;RUTA 3 Accesos Salto BYPASS;410797,355;6523521,074
17/07/2015 12:20;PAYSANDU;PAYSANDU;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;24;F;1;CAMIONETA;RUTA 90 km. 6,500;402499,321;6423002,565
17/07/2015 16:56;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;67;M;1;OMNIBUS;ENRIQUE CLAY esq. FRAY BENTOS;578859,5582;6141132,927
18/07/2015 16:30;CANELONES;GUAZUVIRA;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;N;F;0;AUTO;RUTA INTERBALNEARIA km. 60;626973,7708;6153311,516
18/07/2015 18:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;76;F;1;AUTO;ALSACIA esq. NOVARA;579665,5265;6144798,7
19/07/2015 18:15;LAVALLEJA;MINAS;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;22;M;1;CAMION;ENRIQUE LADOS esq. DOCTOR LUIS ALBERTO DE HERRERA;661188,4851;6194766,175
20/07/2015 19:15;TACUAREMBO;CURTINA;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;61;M;0;AUTO;RUTA 5 km. 339,500;583702,6794;6445206,881
21/07/2015 13:17;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;82;F;1;CAMION;MARIA STAGNERO DE MUNAR Nro. 2550 esq. AVENIDA OCHO DE OCTUBRE;578135,6553;6140196,355
22/07/2015 06:50;SAN JOSE;CIUDAD DEL PLATA;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;21;M;0;AUTO;RUTA 1 km. 32 (esq. SERAFIN JOSE GARCIA);550079,0549;6156054,008
24/07/2015 00:10;PAYSANDU;ALGORTA;NACIONAL;DESPISTE;AUTO;CONDUCTOR;42;M;1;;RUTA 90 km. 71;464691,0993;6415769,123
25/07/2015 04:05;CANELONES;SAN JACINTO;NACIONAL;DESPISTE;AUTO;CONDUCTOR;35;M;0;;RUTA 7 km. 41,500;593284,6738;6164928,828
25/07/2015 06:44;MALDONADO;SAUCE DE PORTEZUELO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;45;F;0;CAMIONETA;RUTA INTERBALNEARIA km. 111 (RUTA 93);673742,9515;6140212,564
25/07/2015 12:00;MALDONADO;N/C;NACIONAL;DESPISTE;AUTO;CONDUCTOR;66;M;23;;RUTA 93 Y KM 102;664374,3015;6143482,027
26/07/2015 06:30;LAVALLEJA;AIGUµ;NACIONAL;DESPISTE;AUTO;PASAJERO;31;F;1;;RUTA 13 km. 210 (radial RUTA 39);704444,6467;6214033,887
25/07/2015 18:35;SORIANO;DOLORES;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;34;M;1;;Chacras Dolores pr¢ximo a Perimetral Juan Manuel Blanes y RUTA 21;385970,0693;6286873,9
26/07/2015 17:00;COLONIA;COLONIA DEL SACRAMENTO;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;25;M;1;CAMION PARADO;FERNANDO CARBALLO esq. LOS JAZMINES;425170,1557;6187785,841
26/07/2015 20:00;FLORIDA;FLORIDA;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;47;M;0;OMNIBUS;RUTA 5 km. 100;570492,2944;6229434,711
26/07/2015 16:15;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;17;F;6;AUTO;AVENIDA LUIS BATLLE BERRES esq. CAMINO DE LAS TROPAS;568164,1883;6144050,591
27/07/2015 12:00;COLONIA;ARTILLEROS;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;53;M;0;;RUTA 22 km. 39;448041,2751;6196813,402
27/07/2015 19:00;CANELONES;VILLA AREJO - CANELàN CHICO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;M;0;AUTO;RUTA 32 km. 32,700;575544,9387;6168283,708
28/07/2015 16:18;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;38;M;0;CAMIONETA;RAMBLA REPUBLICA DE MEXICO Nro. 6049 esq. JOSE CUNEO PERINETTI;585475,3579;6137773,51
29/07/2015 14:24;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;0;CAMION;HUM esq. GRANADEROS;575752,8529;6143408,806
30/07/2015 18:55;CANELONES;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;56;F;0;TREN;DOCTOR CRISTOBAL CENDAN Y VIA FERREA;565005,8453;6180438,393
30/07/2015 18:55;CANELONES;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;53;F;0;TREN;DOCTOR CRISTOBAL CENDAN Y VIA FERREA;565005,8453;6180438,393
30/07/2015 18:55;CANELONES;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;44;F;0;TREN;DOCTOR CRISTOBAL CENDAN Y VIA FERREA;565005,8453;6180438,393
30/07/2015 14:34;MONTEVIDEO;COLONIA NICOLICH;NACIONAL;COLISION ENTRE VEHICULOS;CAMION;CONDUCTOR;45;M;0;CAMION;RUTA 102 km. 31;586057,9665;6148756,255
30/07/2015 14:34;MONTEVIDEO;COLONIA NICOLICH;NACIONAL;COLISION ENTRE VEHICULOS;CAMION;CONDUCTOR;51;M;0;CAMION;RUTA 102 km. 31;586057,9665;6148756,255
01/08/2015 17:35;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;22;M;1;AUTO;EJIDO esq. MERCEDES;574266,3811;6137337,062
01/08/2015 20:00;CANELONES;COSTA DE ORO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;30;M;11;MOTO;VI¥A DEL MAR esq. MAR DE AJO;593622,0127;6144829,6
02/08/2015 07:50;TACUAREMBO;ANSINA;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;41;M;0;;RUTA 26 km. 277,200;634533,1566;6477025,463
02/08/2015 23:30;PAYSANDU;PAYSANDU;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;39;M;2;CONDUCTOR;INDEPENDENCIA esq. VEINTICINCO DE MAYO;397465,2984;6423541,261
03/08/2015 05:10;SAN JOSE;ECILDA PAULLIER;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;38;M;0;;RUTA 1 km 97,900;498284,4304;6194866,627
04/08/2015 17:45;FLORIDA;CERRO COLORADO;NACIONAL;CAIDA;MOTO;CONDUCTOR;69;M;1;;RUTA 7 km. 145.000;636641,7403;6253050,992
04/08/2015 22:00;CERRO LARGO;RIO BRANCO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;25;F;1;AUTO;CARRETERA AL MERIN esq. DE LOS SALADEROS;839597,421;6387368,356
05/08/2015 05:30;CANELONES;LAS PIEDRAS;NACIONAL;DESPISTE;AUTO;PASAJERO;75;F;0;;RUTA 102 esq. Benavidez;588840,9802;6146908,254
05/08/2015 14:46;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;85;F;4;CAMION;INGENIERO JUAN ALBERTO CAPURRO esq. CORACEROS;572105,1766;6141029,341
05/08/2015 14:40;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;23;F;0;CAMION;Av. OCHO DE OCTUBRE Nro. 4599 esq. Dr. P. CAPDEHOURAT;579179,0974;6142073,574
08/08/2015 16:00;DURAZNO;DURAZNO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;1;AUTO;DOCTOR E. PENZA esq. DOCTOR RUBINO;543971,3374;6306153,035
09/08/2015 07:10;TACUAREMBO;TACUAREMBO;DEPARTAMENTAL;DESPISTE;AUTO;PASAJERO;25;M;1;;HECTOR GUTIERREZ RUIZ padr¢n R-7211 esq. FERNANDO SECCO APARICIO;597428,581;6492116,797
09/08/2015 08:00;CERRO LARGO;N/C;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;44;M;2;;CAMINO DOMINGO NAVARRO;831047,5828;6385202,436
14/08/2015 00:05;COLONIA;RADIAL CONCHILLAS;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;26;M;0;CAMIONETA;RUTA 21 km. 228;401671,6303;6225806,237
15/08/2015 23:20;CANELONES;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;0;AUTO;RUTA 11 km. 94.500;563391,6927;6180869,686
15/08/2015 20:23;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;55;F;0;MOTO;AV. Ing. FEDERICO CAPURRO esq. PASAJE CENTRAL;567245,4731;6140732,393
18/08/2015 08:00;ROCHA;LA ESMERALDA;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;30;M;0;AUTO;RUTA 9 km. 283,2;803370,4229;6216946,887
18/08/2015 08:00;ROCHA;LA ESMERALDA;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;27;F;0;AUTO;RUTA 9 km. 283,2;803370,4229;6216946,887
18/08/2015 08:00;ROCHA;LA ESMERALDA;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;N;F;1;AUTO;RUTA 9 km. 283,2;803370,4229;6216946,887
18/08/2015 14:45;CANELONES;TALA;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;66;M;1;AUTO;RUTA 7 km. 84;615605,445;6203130,244
20/08/2015 21:45;CANELONES;LAS PIEDRAS;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;18;M;1;CAMIONETA;SOLIS esq. RUTA CESAR MAYO GUTIERREZ (Ruta 5 vieja);571837,4468;6159902,14
21/08/2015 17:55;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;48;M;1;CAMION;AV. LUIS BATLLE BERRES esq. CAMINO LA HIGUERITA;565689,1155;6145360,918
22/08/2015 10:00;SALTO;VILLA CONSTITUCIàN;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;73;M;0;CAMIONETA;RUTA 3 km. 528,500;431112,3149;6560899,152
22/08/2015 13:26;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;AUTO;PASAJERO;38;F;0;;CMNO. LOS CAMALOTES esq. CMNO. LUIS EDUARDO PEREZ;563049,4332;6149188,9
23/08/2015 06:15;SAN JOSE;COLOLO TINOSA;NACIONAL;DESPISTE;AUTO;CONDUCTOR;24;M;0;;RUTA 1 km. 56;531637,2069;6169586,501
21/08/2015 16:40;TACUAREMBO;PASO BONILLA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;OMNIBUS;PASAJERO;0;M;1;CAMION;RUTA 59 cercano intersecci¢n RUTA 5 km. 10;597666,0952;6480164,992
24/08/2015 19:34;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE ANIMALES;MOTO;CONDUCTOR;26;M;0;;AVENIDA DON PEDRO DE MENDOZA esq. CAMINO RIGEL;576214,0919;6151496,551
24/08/2015 17:10;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;3;F;1;AUTO;RAMBLA PRESIDENTE WILSON esq. AVENIDA DOCTOR JUAN ANDRES CACHON;575810,2468;6135239,488
24/08/2015 18:05;SAN JOSE;N/C;NACIONAL;DESPISTE;AUTO;PASAJERO;22;F;0;;RUTA 3 km. 132,100;525997,1667;6237763,009
25/08/2015 08:31;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;50;M;0;OMNIBUS;BLANDENGUES esq. DR. JOS L. TERRA;574723,9304;6139550,734
28/08/2015 23:10;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;49;M;0;;AVENIDA JOSE BELLONI Esq. CAMINO AL PASO DEL ANDALUZ;578992,6485;6148821,886
29/08/2015 23:30;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;22;M;1;AUTO;HUM esq. JUAN ACOSTA;576238,2847;6143278,149
30/08/2015 17:10;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;67;F;19;AUTO;AVENIDA ITALIA esq. VOLTEADORES;582778,1952;6139379,53
30/08/2015 15:50;COLONIA;COLONIA DEL SACRAMENTO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;62;M;0;AUTO;COSTANERA esq. MIHANOVICH;420158,2549;6188561,161
30/08/2015 19:50;PAYSANDU;CHAPICUY;NACIONAL;DESPISTE;AUTO;CONDUCTOR;55;M;0;;RUTA 3 km. 460;415575,1158;6493905,347
30/08/2015 19:50;PAYSANDU;CHAPICUY;NACIONAL;DESPISTE;AUTO;PASAJERO;23;M;0;;RUTA 3 km. 460;415575,1158;6493905,347
31/08/2015 11:40;CERRO LARGO;MELO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;74;F;0;CAMIONETA;RUTA 26 y Calle 14 de Juniio;767563,3303;6414128,011
02/09/2015 13:30;DURAZNO;DURAZNO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;1;F;0;CAMION;CIRCUNVALACIàN esq. APARICIO SARAVIA;543535,1441;6307704,267
02/09/2015 14:30;ROCHA;SAN LUIS AL MEDIO;DEPARTAMENTAL;CAIDA;TRACTOR;PASAJERO;2;F;1;;CMNO. VECINAL cercano a RUTA 19;790514,9059;6281133,411
03/09/2015 11:10;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;78;F;1;OMNIBUS;JUAN BENITO BLANCO esq. AVENIDA BRASIL;577700,2644;6136145,511
03/09/2015 17:20;SALTO;SALTO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;23;M;7;OMNIBUS;AGRACIADA esq. DOCTOR LUIS ALBERTO DE HERRERA;408916,0504;6527317,756
03/09/2015 20:40;RIVERA;RIVERA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;31;M;1;MOTO;FLORENCIO SANCHEZ esq. VENTURA PIRIZ;638431,9453;6580918,308
05/09/2015 03:00;SALTO;SALTO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;26;M;0;;Av. Costanera Norte C. MAYO GUTIERREZ esq. Av. PARAGUAY;406826,1678;6528487,986
05/09/2015 00:00;CERRO LARGO;N/C;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;73;M;0;;RUTA 44 km. 49,800;741335,3923;6433745,089
05/09/2015 16:15;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;30;M;9;TREN;CAMINO VARZI esq. CAMINO MANUEL FORTET;571973,961;6149975,09
05/09/2015 21:15;CANELONES;SANTA ROSA;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;64;M;0;AUTO;RUTA 11 km. 122 (pr¢ximo intersecci¢n RUTA 6);587864,4537;6181012,983
07/09/2015 17:20;CANELONES;N/C;NACIONAL;DESPISTE;MOTO;CONDUCTOR;29;M;0;;RUTA 32 km 37,100;574018,9125;6172453,984
07/09/2015 18:10;SAN JOSE;N/C;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;CONDUCTOR;73;M;0;CAMION;RUTA 1 km. 61 ;527290,8751;6172068,001
08/09/2015 11:00;CANELONES;LAS PIEDRAS;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;6;M;0;AUTO;CAMINO A. POQUITOS esq. BARRIOS UNIDOS;573079,1074;6158762,274
08/09/2015 16:00;CANELONES;CIUDAD DE LA COSTA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;14;M;2;AUTO;AVENIDA INGENIERO LUIS GIANNATTASIO esq. AV. A LA PLAYA;589613,4455;6141468,954
09/09/2015 21:24;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;35;M;0;;PAUL HARRIS esq. AVENIDA GENERAL RIVERA;587757,6129;6139884,514
10/09/2015 00:30;PAYSANDU;PAYSANDU;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;M;0;CAMION;DOCTOR LUIS ALBERTO DE HERRERA esq. GENERAL JOSE G. ARTIGAS;397955,9026;6423250,661
11/09/2015 10:15;LAVALLEJA;N/C;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;36;M;0;AUTO;RUTA 108 Km 182;660850,9114;6239349,394
11/09/2015 16:00;SAN JOSE;N/C;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;PASAJERO;65;F;0;CAMION;RUTA 1 km 49,500;536507,0062;6165463,918
12/09/2015 16:45;PAYSANDU;PAYSANDU;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;6;M;0;CAMION;DOCTOR ROLDAN esq. ECUADOR;398722,6664;6428490,077
13/09/2015 09:45;CANELONES;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;19;M;0;CAMION;RUTA 7 km 76,900;612935,8761;6197552,255
15/09/2015 12:30;PAYSANDU;DAYMAN;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;61;M;0;CAMION;RUTA 3 km. 475,500;415354,9125;6508173,363
15/09/2015 15:45;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;22;F;0;CAMION;AZOTEA DE LIMA esq. CAMINO GENERAL LEANDRO GOMEZ;578006,2081;6145405,248
16/09/2015 00:25;ARTIGAS;BELLA UNION;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;22;M;1;;RUTA 3 km 629,600;445983,3418;6657338,085
17/09/2015 15:05;LAVALLEJA;MINAS;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;89;M;0;CAMION;DIECIOCHO DE JULIO esq. SARANDI;661891,1204;6194833,461
18/09/2015 17:55;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;32;M;0;AUTO;CAMINO LA CABRA esq. AVENIDA JOSE BELLONI;579237,1894;6152794,394
18/09/2015 20:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;23;M;0;CAMION;CAMINO AL PASO DEL ANDALUZ esq. CAMINO LOS CASTA¥OS;582268,8631;6150272,65
19/09/2015 06:15;RIO NEGRO;FRAY BENTOS;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;45;F;19;;25 DE MAYO esq. URUGUAY;377872,3119;6335383,908
19/09/2015 05:55;CANELONES;JOANICO;NACIONAL;DESPISTE;AUTO;CONDUCTOR;29;M;0;;RUTA 5 km 40;567309,3726;6174839,552
20/09/2015 02:40;TACUAREMBO;PASO DE LOS TOROS;NACIONAL;CAIDA;MOTO;CONDUCTOR;19;M;0;;RUTA 5 km 251,800;545523,2592;6370661,739
20/09/2015 01:25;SALTO;SALTO;DEPARTAMENTAL;ATROPELLO DE ANIMALES;CAMIONETA;CONDUCTOR;29;M;0;;INSTRUCCIONES DEL A¥O XIII y AV. PASCUAL HARRIAGUE;415413,567;6526757,449
