FECHA Y HORA;DEPARTAMENTO;JURISDICCION;TIPO DE SINIESTRO;VEHICULO;ROL;EDAD;SEXO;FALLECIDO A LOS (DIAS);OTRO VEHICULO;DIRECCION;X;Y
15/07/2017 22:43;CANELONES;DEPARTAMENTAL;DESPISTE;AUTO;PASAJERO;93;F;0;;AV. GIANNATTASIO Y AV DEL PARQUE (ROTONDA);589367,1691;6141260,136
17/07/2017 11:00;RIVERA;NACIONAL;DESPISTE;AUTO;CONDUCTOR;72;M;2;;RUTA 27 KM. 130;716979,85;6483914,54
18/07/2017 07:35;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;32;M;0;AUTO;BOULEVARD JOSE BATLLE Y ORDOÑEZ ESQ. BELL;572184,0908;6145174,655
18/07/2017 18:15;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;81;M;13;MOTO;AVENIDA JOSE BELLONI ESQ. AVENIDA DE LAS INSTRUCCIONES;579000,3671;6150896,77
19/07/2017 19:24;SAN JOSE;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;BICICLETA;CONDUCTOR;20;M;2;CAMIONETA;RUTA 1 KM 32,000;550638,2;6155615,87
21/07/2017 19:00;CANELONES;NACIONAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;72;F;0;CAMION;RUTA 6 KM 44,500;586681,68;6175228,38
22/07/2017 17:35;TACUAREMBO;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;23;M;0;CAMIONETA;RUTA 26 KM 288,000;644546,24;6472375,36
23/07/2017 10:30;MALDONADO;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;49;M;0;;CNO. A LA CALERA DEL LAGO A LA ALTURA DE RUTA 9 KM 119,000;674081,49;6148332,98
23/07/2017 12:15;MONTEVIDEO;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;AUTO;CONDUCTOR;29;F;1;CAMIONETA;RUTA DE ACCESO  ESQ. INGENIERO JUAN ALBERTO CAPURRO ;571627,2948;6140810,105
23/07/2017 16:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;85;F;1;MOTO;BOULEVARD JOSE BATLLE Y ORDOÑEZ ESQ. GAMBETTA;573599,6461;6144136
24/07/2017 08:43;MONTEVIDEO;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;AUTO;CONDUCTOR;53;F;1;CAMION;RAMBLA DOCTOR BALTASAR BRUM ESQ. RIO GRANDE;572412,5237;6140295,029
24/07/2017 13:00;RIO NEGRO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;17;M;1;;GENERAL MANUEL ORIBE ESQ. J. COSSINI;379193,4236;6334084,988
23/07/2017 19:20;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;74;M;1;AUTO;AVENIDA DOCTOR LUIS ALBERTO DE HERRERA ESQ. ECHEVARRIARZA;578942,3283;6136737,527
25/07/2017 12:45;CANELONES;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;96;M;0;OMNIBUS;JOSE PEDRO VARELA ESQ. WILSON FERREIRA ALDUNATE;572075,4259;6157263,775
25/07/2017 18:30;SALTO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;21;M;29;OMNIBUS;ZELMAR MICHELINI ESQ. AVENIDA PASCUAL HARRIAGUE;409152,2544;6526011,464
26/07/2017 11:56;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;20;F;1;AUTO;SANTA MONICA ESQ. GENERAL MAXIMO TAJES;586083,7682;6140314,872
27/07/2017 15:40;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;AUTO;CONDUCTOR;40;M;0;OMNIBUS;AVENIDA MILLAN ESQ. ALBERTO GOMEZ RUANO;569652,608;6146137,122
28/07/2017 12:05;CANELONES;DEPARTAMENTAL;CAÍDA;CARRO;CONDUCTOR;83;M;0;;MARIPOSAS ESQ. UMPIERREZ FABRA;580676,8793;6155728,112
31/07/2017 14:05;ROCHA;NACIONAL;DESPISTE;AUTO;CONDUCTOR;23;M;0;;RUTA 9 KM 304,050;817922,2;6234649,02
31/07/2017 19:00;SORIANO;NACIONAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;30;M;0;CAMIONETA;RUTA 21 KM 283,500;373356,92;6257468,29
31/07/2017 15:40;MALDONADO;NACIONAL;DESPISTE;AUTO;CONDUCTOR;63;F;0;;RUTA 93 KM 111,000;672023,1677;6140468,501
03/08/2017 06:15;SAN JOSE;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;52;M;0;CAMIONETA;RUTA 1 KM 33,000;549857,64;6156246,47
03/08/2017 18:34;MONTEVIDEO;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;BICICLETA;CONDUCTOR;51;M;0;AUTO;RUTA DE ACCESO Y RUTA 1;559054,375;6150187,527
04/08/2017 13:40;SAN JOSE;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;BICICLETA;CONDUCTOR;62;M;0;OMNIBUS;RUTA 1 KM 54,500;532790,12;6168773,33
05/08/2017 22:15;SALTO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;16;M;0;;AVENIDA PARAGUAY ESQ. AVENIDA ENRIQUE AMORIN;408760,6952;6528179,948
06/08/2017 18:47;SORIANO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;21;M;1;MOTO;FRANCISCO TRAPANI ESQ. MANUEL FREIRE;405830,2869;6320192,231
07/08/2017 05:21;SAN JOSE;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;AUTO;PASAJERO;0;F;1;OMNIBUS;RUTA 1 KM 28,800;553139,4;6153674,31
12/08/2017 16:30;SAN JOSE;NACIONAL;DESPISTE;AUTO;PASAJERO;27;M;4;;RUTA 11 KM 58,000;532900,85;6198477,34
13/08/2017 01:41;SORIANO;NACIONAL;ATROPELLO DE ANIMALES;AUTO;CONDUCTOR;69;M;0;;RUTA 2 KM 253,000;415844,03;6297875,96
14/08/2017 03:40;RIO NEGRO;NACIONAL;DESPISTE;AUTO;PASAJERO;29;M;1;;RUTA 3 KM 258,000;475085,67;6343678,06
15/08/2017 14:30;TACUAREMBO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;BICICLETA;CONDUCTOR;70;F;1;MOTO;PABLO G. RIOS ESQ. DOCTOR OLINTO POSADA;597103,0185;6489844,501
17/08/2017 18:50;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;87;M;19;MOTO;DOCTOR JOSE MARIA SILVA ESQ. COSTANERA MARIA ABELLA DE RAMIREZ;574333,3684;6144242,757
19/08/2017 10:33;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;24;M;13;;CAPITAN VILLADEMOROS ESQ. GENERAL TIMOTEO APARICIO;579689,6661;6141398,802
20/08/2017 14:27;MONTEVIDEO;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;57;M;1;AUTO;RUTA 5 KM 14,000;566934,46;6149470,44
21/08/2017 06:40;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;68;F;0;AUTO;BOULEVARD GENERAL ARTIGAS ESQ. COLORADO;576140,5096;6140150,203
22/08/2017 10:10;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;63;M;1;;AVENIDA MILLAN ESQ. CLEMENCEAU;573204,1046;6143532,416
22/08/2017 18:28;ARTIGAS;NACIONAL;ATROPELLO DE ANIMALES;MOTO;CONDUCTOR;35;F;1;;RUTA 3 KM. 626,700;444031,7826;6654306,502
22/08/2017 14:19;CANELONES;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;AUTO;CONDUCTOR;65;M;23;OMNIBUS;RUTA INTERBALNEARIA KM 40,200;607909,5;6151688,7
22/08/2017 14:19;CANELONES;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;AUTO;PASAJERO;66;F;15;OMNIBUS;RUTA INTERBALNEARIA KM 40,200;607909,5;6151688,7
27/08/2017 20:59;ARTIGAS;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;80;F;17;MOTO;MATIAS GONZALEZ ESQ. MARACANÁ;549218,1226;6636653,203
28/08/2017 11:20;CERRO LARGO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;72;M;0;CAMION;F. MATA ESQ. REMIGIO CASTELLANOS;766735,5765;6414620,655
28/08/2017 19:30;MALDONADO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;95;F;1;CAMION;AVENIDA WILSON FERREIRA ALDUNATE ESQ. MERCURIO;685002,5937;6138685,182
28/08/2017 19:30;MALDONADO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;93;F;13;CAMION;AVENIDA WILSON FERREIRA ALDUNATE ESQ. MERCURIO;685002,5937;6138685,182
29/08/2017 18:43;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;59;F;3;AUTO;AVENIDA GONZALO RAMIREZ ESQ. EDUARDO ACEVEDO;575469,44;6136417,323
30/08/2017 18:05;CERRO LARGO;DEPARTAMENTAL;DESPISTE;CAMIONETA;PASAJERO;51;M;1;;PASO MOLINO CAMINO ASTORGA;769779,7611;6462113,313
31/08/2017 13:50;PAYSANDU;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;AUTO;CONDUCTOR;67;M;0;CAMION;RUTA 3 KM 368,100;400929,94;6421532,75
31/08/2017 13:51;PAYSANDU;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;AUTO;PASAJERO;61;F;0;CAMION;RUTA 3 KM 368,100;400929,94;6421532,75
31/08/2017 13:52;PAYSANDU;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;AUTO;PASAJERO;31;F;0;CAMION;RUTA 3 KM 368,100;400929,94;6421532,75
02/09/2017 06:40;CERRO LARGO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;21;M;0;;CAMINO DENTRO DE ESTANCIA GAUCHO;751692,0145;6480622,542
04/09/2017 21:43;SALTO;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;50;M;0;;RUTA N 3 KM 516,000;429658,7934;6554445,673
04/09/2017 15:15;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;34;M;0;CAMION;AVENIDA DE LAS INSTRUCCIONES ESQ. CORNEILLE;573254,026;6144127,643
05/09/2017 04:50;DURAZNO;NACIONAL;ATROPELLO DE ANIMALES;MOTO;CONDUCTOR;39;M;0;;RUTA 14 KM 171,000;539852,6805;6305427,808
06/09/2017 06:45;SAN JOSE;DEPARTAMENTAL;CAÍDA;BICICLETA;CONDUCTOR;45;M;0;;AIDA ESQ. POTOSI;551969,6842;6156332,82
06/09/2017 07:55;SAN JOSE;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;17;F;1;AUTO;RUTA 1 KM 102,000;494795,93;6197557,07
06/09/2017 21:45;TACUAREMBO;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;BICICLETA;CONDUCTOR;70;M;0;OMNIBUS;RUTA 26 KM 225,000;591420,64;6487415,86
08/09/2017 04:53;COLONIA;NACIONAL;DESPISTE;AUTO;CONDUCTOR;54;M;1;;RUTA 22 KM 31,000;445913,56;6205250,52
08/09/2017 11:05;MALDONADO;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;18;M;0;AUTO;RUTA INTERBALNEARIA KM 86,000;651047,7528;6150286,944
08/09/2017 19:00;CANELONES;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;19;M;1;AUTO;REPUBLICA ESQ. FRANCISCO MENESES;595158,2995;6158589,459
09/09/2017 09:45;FLORES;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;48;F;0;;RUTA 3 KM. 238,000;488450,07;6329665,71
09/09/2017 15:10;CANELONES;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;AUTO;PASAJERO;87;F;0;AUTO;RUTA INTERBALNEARIA KM 62,000;629009,47;6152627,65
10/09/2017 10:37;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;72;M;1;CAMIONETA;BOULEVARD GENERAL ARTIGAS ESQ. MILLAN;574004,9538;6140926,779
11/09/2017 00:35;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;;F;0;OMNIBUS;LA PAZ ESQ. MINAS;574571,0417;6137963,163
10/09/2017 05:00;SORIANO;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;61;M;0;;RUTA 21 KM 298,500;376419,48;6271870,97
15/09/2017 14:56;SAN JOSE;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;79;M;0;CAMIONETA;RUTA 1 KM 29,000;552980,33;6153802,27
15/09/2017 17:50;SAN JOSE;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;53;M;0;AUTO;RUTA 23 KM 103,000;515929,5039;6205735,52
16/09/2017 01:30;SAN JOSE;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;19;M;4;AUTO;RUTA 1 VIEJA KM 23,000;557990,6011;6151620,976
16/09/2017 11:15;RIVERA;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;24;M;0;MOTO;LIBANO ESQ. MINUANO;641332,2371;6580308,768
17/09/2017 08:50;MONTEVIDEO;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;28;M;0;AUTO;RUTA 1 KM 12,600;563938,58;6143742,99
17/09/2017 08:50;MONTEVIDEO;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;PASAJERO;6;M;0;AUTO;RUTA 1 KM 12,600;563938,58;6143742,99
18/09/2017 16:15;RIVERA;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;CAMION;CONDUCTOR;20;M;0;CAMION;RUTA 30 KM 232,000;602990,01;6556066,31
19/09/2017 12:09;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;62;F;0;CAMION;CAMINO CIBILS ESQ. AVENIDA INGENIERO FEDERICO CAPURRO;566982,9622;6140873,354
21/09/2017 02:10;CERRO LARGO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;20;M;12;AUTO;ESPAÑA ESQ. CONVENTOS;764996,2803;6415171,592
22/09/2017 19:01;TREINTA Y TRES;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;29;F;13;MOTO;PAUL HARRIS ESQ. L.URRUTIA;742663,4607;6319904,673
23/09/2017 00:56;MONTEVIDEO;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;AUTO;PASAJERO;15;F;0;OMNIBUS;RUTA 8 Y RUTA 102 (ROTONDA);585126,9481;6149631,57
23/09/2017 00:56;MONTEVIDEO;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;AUTO;PASAJERO;20;F;0;OMNIBUS;RUTA 8 Y RUTA 102 (ROTONDA);585126,9481;6149631,57
23/09/2017 00:56;MONTEVIDEO;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;AUTO;CONDUCTOR;61;M;0;OMNIBUS;RUTA 8 Y RUTA 102 (ROTONDA);585126,9481;6149631,57
23/09/2017 18:30;FLORIDA;NACIONAL;DESPISTE;AUTO;PASAJERO;57;F;1;;RUTA 41 KM 25,000;637919,31;6279432,16
23/09/2017 17:30;CANELONES;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;27;M;1;AUTO;RAMBLA DOCTOR PEREA ESQ. DE LAS FLORES;621214,6949;6152579,743
23/09/2017 14:35;SORIANO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;63;M;1;AUTO;MANUEL FERREIRA ESQ. MANUEL ORIBE;404373,8651;6320333,718
24/09/2017 19:30;CANELONES;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;53;M;0;AUTO;RUTA 7 KM 39,000;594453,16;6166353,25
25/09/2017 13:56;CANELONES;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;20;M;8;CAMION;RUTA 101 KM 25,500;591353,55;6149837,42
26/09/2017 17:30;MONTEVIDEO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;23;F;0;CAMIONETA;AVENIDA AGRACIADA ESQ. AVENIDA JOAQUIN SUAREZ;573420,6765;6140190,504
27/09/2017 17:30;CANELONES;NACIONAL;DESPISTE;MOTO;CONDUCTOR;63;M;0;;RUTA 81 KM 2,500;558800,07;6187334,68
29/09/2017 16:35;CANELONES;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;77;M;7;;DOCTOR FRANCISCO SOCA ESQ. JOSE PEDRO VARELA;572090,0453;6156753,458
30/09/2017 18:19;MALDONADO;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;63;F;0;;MAR CHIQUITA ESQ. AVENIDA FRANKLIN DELANO ROOSEVELT;687234,0107;6133400,016
08/10/2017 18:07;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;PASAJERO;22;F;0;AUTO;RAMBLA PRESIDENTE WILSON ESQ. AVENIDA DOCTOR JUAN ANDRES CACHON;575810,2468;6135239,488
10/10/2017 01:00;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;MOTO;PASAJERO;42;M;0;;CAMINO MANGANGA ESQ. PROFESOR DOCTOR ALONSO GONZALEZ;584335,7761;6148691,176
09/10/2017 23:30;SAN JOSE;NACIONAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;34;F;1;;RUTA 1 KM 28,000;553778,2;6153167,52
10/10/2017 17:16;ROCHA;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;63;M;0;;CNO LA TALA A 10 KM DEL PUEBLO 18 DE JULIO;818837,578;6273508,147
12/10/2017 09:40;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;77;F;0;CAMION;ROSARIO ESQ. CAMINO MALDONADO  ;581351,6903;6145333,189
12/10/2017 14:45;CANELONES;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;AUTO;CONDUCTOR;79;M;0;CAMIONETA;RUTA INTERBALNEARIA KM. 62,500;629009,47;6152627,65
13/10/2017 21:22;PAYSANDU;NACIONAL;DESPISTE;AUTO;CONDUCTOR;53;M;0;;RUTA 3 KM 394,500;411317,3508;6444905,564
14/10/2017 07:20;PAYSANDU;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;51;M;8;AUTO;VEINTICINCO DE MAYO ESQ. MONTE CASEROS;398275,7609;6423428,5
14/10/2017 20:53;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;67;F;2;AUTO;AVENIDA LIBERTADOR BRIGADIER GENERAL LAVALLEJA ESQ. POZOS DEL REY;573981,8314;6138023,27
15/10/2017 22:11;CANELONES;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;BICICLETA;CONDUCTOR;75;M;5;CAMIONETA;LUIS ALBERTO DE HERRERA ESQ. TALA;595623,9529;6188628,76
16/10/2017 09:05;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;61;M;0;OMNIBUS;AVENIDA GENERAL EUGENIO GARZON ESQ. CAMINO DURAN;570966,9843;6148782,01
17/10/2017 07:30;ROCHA;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;24;M;0;AUTO;RUTA N°14 KM 468,000;790194,2582;6246333,267
17/10/2017 09:15;COLONIA;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;39;F;2;OMNIBUS;GENERAL FLORES ESQ. FRANKLIN DELANO ROOSEVELT;422790,4513;6185366,979
17/10/2017 22:30;CANELONES;DEPARTAMENTAL;COLISIÓN CON OBSTÁCULO EN CALZADA;MOTO;CONDUCTOR;23;M;8;;MARQUEZ CASTRO ESQ. ARENALES;595798,2504;6146650,662
18/10/2017 02:05;CANELONES;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;16;M;1;MOTO;SAN CONO ESQ. SANTA TERESA;586841,5703;6141862,228
18/10/2017 00:25;SAN JOSE;NACIONAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;53;M;0;AUTO;RUTA 1 KM. 103,000;493875,1;6197852,79
18/10/2017 00:25;SAN JOSE;NACIONAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;44;F;0;AUTO;RUTA 1 KM. 103,000;493875,1;6197852,79
21/10/2017 23:10;SALTO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;19;M;4;;PAYSANDU ESQ. AVENIDA PASCUAL HARRIAGUE;409331,5564;6525964,641
21/10/2017 21:30;ROCHA;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;15;M;0;AUTO;RUTA 9 KM. 206,000;745250,38;6179437,19
25/10/2017 19:20;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;45;M;1;OMNIBUS;AVENIDA GENERAL EUGENIO GARZON ESQ. BOULEVARD APARICIO SARAVIA;571287,8332;6147158,227
26/10/2017 07:00;SAN JOSE;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;22;M;0;CAMION;RUTA 1 KM. 22,500;558938,9681;6150802,513
27/10/2017 17:30;SALTO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;37;F;1;CAMIONETA;BELLA UNION ESQ. CHARRUA;410609,474;6527427,977
29/10/2017 10:07;MONTEVIDEO;NACIONAL;DESPISTE;MOTO;CONDUCTOR;22;M;0;;RAMBLA DOCTOR BALTASAR BRUM ESQ. INGENIERO JUAN ALBERTO CAPURRO;571494,4793;6140742,624
29/10/2017 10:07;MONTEVIDEO;NACIONAL;DESPISTE;MOTO;PASAJERO;23;M;9;;RAMBLA DOCTOR BALTASAR BRUM ESQ. INGENIERO JUAN ALBERTO CAPURRO;571494,4793;6140742,624
30/10/2017 03:56;CANELONES;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;CAMIONETA;CONDUCTOR;59;M;0;CAMION;RUTA 8 KM 36,000;599453,49;6159637,17
30/10/2017 09:10;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;83;M;0;MOTO;AVENIDA ITALIA ESQ. RAMALLO;579702,0517;6139173,276
31/10/2017 11:10;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;69;F;1;MOTO;LOS NOGALES ESQ. LAS LILAS;566004,5063;6143609,888
31/10/2017 18:20;CANELONES;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;30;M;0;;LAURNAGA ESQ. CALLE 3;594382,0154;6157780,991
04/11/2017 09:32;SAN JOSE;NACIONAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;;M;16;AUTO;RUTA 1 KM 33,000;549857,64;6156246,47
04/11/2017 09:00;RIVERA;NACIONAL;DESPISTE;AUTO;CONDUCTOR;72;M;0;;RUTA 6 KM 405,500;725332,76;6490936,14
04/11/2017 21:22;CERRO LARGO;NACIONAL;CAIDA;MOTO;CONDUCTOR;36;M;1;;RUTA 8 KM 406,000;766959,22;6421637,61
05/11/2017 01:30;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;23;M;0;AUTO;COLONIA ESQ. MAGALLANES;574907,3011;6137474,84
05/11/2017 07:25;RIO NEGRO;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;17;M;0;CAMION;RUTA 2 KM 300,000;387797,09;6329511,48
06/11/2017 10:05;DURAZNO;NACIONAL;DESPISTE;MOTO;CONDUCTOR;49;M;0;;RUTA 14 KM 263,000;617768,27;6315322,27
06/11/2017 15:15;CANELONES;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;22;M;0;;AVENIDA ESPAÑA ESQ. VECINAL;596024,0085;6156285,245
06/11/2017 13:40;SALTO;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;75;F;0;;CONTINUACIÓN DE AVENIDA SOLARI (BARRIO NUEVA HESPERDES);406999,2152;6520440,88
06/11/2017 15:30;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;81;F;1;MOTO;ERNESTO PINTO ESQ. CAMINO TENIENTE GALEANO;580172,2326;6146237,251
06/11/2017 18:41;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;66;M;1;AUTO;CAMINO CASTRO ESQ. CAMINO MOLINOS DE RAFFO;572080,2259;6142693,613
06/11/2017 20:23;CANELONES;NACIONAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;72;M;1;CAMIONETA;RUTA INTERBALNEARIA KM 24,500;593581,33;6146771,88
06/11/2017 22:30;MALDONADO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;59;M;1;CAMIONETA;CORDOBA ESQ. LOUVRE;687704,4575;6133681,215
07/11/2017 17:40;COLONIA;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;12;M;1;;PASO LA HORQUETA - ESTANCIA PRIVADA SIN NÚMERO;419125,3732;6210770,334
08/11/2017 04:44;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;48;M;1;;AVENIDA URUGUAY ESQ. CONVENCION;573335,0344;6137366,72
10/11/2017 10:30;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;57;M;0;CAMION;JUAN VICENTE ARCOS ESQ. TOMAS CLARAMUNT;578235,3318;6141697,439
10/11/2017 16:30;TREINTA Y TRES;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;64;M;0;CAMIONETA;RUTA 7 KM 237,000;674202,55;6323169,4
10/11/2017 17:00;MONTEVIDEO;DEPARTAMENTAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;17;M;0;CAMION;PICAFLOR ESQ. CARDENAL;570264,8676;6146420,063
11/11/2017 11:30;COLONIA;NACIONAL;COLISIÓN ENTRE VEHÍCULOS;MOTO;CONDUCTOR;20;M;1;AUTO;RUTA 1 Y FERNANDO .J. CARBALLO (ROTONDA);425143,1406;6187076,007
12/11/2017 22:25;PAYSANDU;NACIONAL;ATROPELLO DE PEATÓN;PEATÓN;PEATÓN;30;M;0;CAMION;RUTA 3 KM 369,800;401317,67;6423287,41
